,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
582,80.94715631703849,0.09287279471028767,1.0671150635208586,0.08784711785833027,3222074402352059136,3.0683581403658624,0.09162517440428776,1.466060914074752,0.17232431705942472,-0.019207776840564097,0.14682905662428813,-0.25782844,-0.62686807,0.49581435,0.054060477999999995,0.26814193,-0.52701235,-0.54630905,-0.031135977999999998,-0.47019622,0.6003309,0,8522.825151700968,14.955596358781047,15.861907,1373.8010857428192,22.69989224984234,17.506578,11603.202150446505,51.45460895298502,14.600475,2.9061031,,,4216.5034,,,,,1.09272834218,0.18221830985915494,3408,1
583,80.96478822930503,0.03088316587953752,1.0569790587118664,0.029806348201389856,3222073573422712064,2.927641186831369,0.031062475013522706,1.26007197787802,0.05711824147192004,0.00015498692773693084,0.049663169732088716,-0.25989273,-0.64071316,0.43201113,0.055975187999999995,0.25991452,-0.44296720000000006,-0.51989746,0.04258399,-0.46792838,0.54207504,0,37704.43948653727,83.06676519448007,14.247384,12936.171909186985,123.58386726025978,15.071874,36849.538937540536,223.9641608178509,13.345839499999999,1.7260342,,,4069.605,,,1.0599748,0.27764818,0.985157648063,0.6141431924882629,3408,1
584,81.04374908093155,0.056333133318091526,1.193920467028306,0.05473209393410256,3222100481393451904,2.8705951720665133,0.06066894387160726,1.4377498075509672,0.10742866426496908,-0.04270705340022274,0.0984445153570918,-0.32948059999999996,-0.5359501999999999,0.38765183,0.14197277,0.20537104,-0.46482337,-0.46288925,0.019603755,-0.3807213,0.48791352,0,14294.169576720093,31.696143908829946,15.300467999999999,3734.935408504284,56.312870118257024,16.420681,19402.718005818988,912.402361952079,14.042264000000001,2.378417,,,3715.8333,,,0.8978755999999999,0.13846879999999998,1.04954987211,0.6156103286384976,3408,1
585,81.03639444913202,0.04787348560630938,1.1363849835560922,0.04005676267367411,3222098488528635392,2.8545687337214805,0.04460945007210206,1.6196371111798071,0.092404161269499,-0.3009749688264411,0.0693587195160305,-0.014309561,-0.72826546,0.5466955,-0.15493111,0.50222164,-0.5889272,-0.59349334,-0.22383891,-0.68240094,0.65289605,0,130670.28391439568,151.3678851595525,12.897923,57155.74037935957,280.7751157407661,13.458738,105116.38332290873,365.1251938971144,12.207744,1.2509947,11.912896338869867,5.900274724560921,4982.86,,,1.1241848,0.70191556,0.9600536153720001,0.403462441314554,3408,1
586,81.03619511245977,0.18015141900222728,1.136988438023394,0.15109812965646882,3222098522887366016,2.9203189205855065,0.17170318303111193,1.1331180399158045,0.34566328485979303,-0.0790979764592402,0.2697344640620811,-0.10075172,-0.6318640999999999,0.5608922,-0.061566103,0.39076900000000003,-0.5861993000000001,-0.55250245,-0.14535634,-0.5367758,0.6512340999999999,0,2437.1352586063435,10.245728126268498,17.221167,1550.0108193539188,8.506665487902415,17.375551,5226.368322432646,279.3298904680555,15.466420000000001,1.9091310000000001,,,,,,,,1.36877006806,0.22593896713615025,3408,1
587,80.96212505425548,0.06899811206659894,1.0114044600236227,0.06621809916103945,3222072851868428032,2.966423327706307,0.06829742451406783,1.6679976802291612,0.12679680738473034,-0.30422688616043364,0.11143094477094126,-0.27061698,-0.66091,0.45023018,0.09311475599999999,0.28620967,-0.54937804,-0.6042102,0.035975445,-0.5166782,0.57387614,0,7744.528839364601,10.311999887316338,15.9658785,1601.840289103871,16.07017512899965,17.33984,9634.094963701324,22.55180481059421,14.802392999999999,2.5374470000000002,,,3665.0,,,0.669288,0.0728143,0.969742024612,0.22857981220657278,3408,1
588,80.96407310509385,0.05469039279527326,0.8628577239915207,0.05326616583614799,3222057497360932864,2.725782159318344,0.0681510790237673,1.536686123371557,0.10242582217345536,-0.4057771541558464,0.09119172088866746,-0.37841973,-0.4670492,0.18727864,0.14961082,0.21187346,-0.12205288,-0.23379458,0.22322167,-0.21508071,0.3141894,0,8335926.009207326,7419.420750800728,8.385982,6228982.416851066,18010.979470127768,8.365345,3353367.208548879,7734.209682036455,8.448217,-0.08287239,,,8704.333,0.055999999999999994,0.0263,,,0.947138497235,0.17370892018779344,3408,1
592,81.07345375093016,0.05307057451185161,1.037742376474542,0.04525931083670531,3222084843416897664,2.8584358691629315,0.04753589697993879,1.1909763151973531,0.10548344492042283,-0.030716442883049786,0.08862209169357227,0.0009731095,-0.69330406,0.53577125,-0.06296339,0.38249037,-0.65068865,-0.6328524,-0.1279537,-0.65966195,0.57981616,0,181390.01391217695,499.69982590365447,12.541832000000001,85044.58311981315,758.6710959007103,13.027271,137242.49088292776,1000.844261161452,11.918199000000001,1.1090726999999998,9.757288700023294,2.809167959664972,4953.605,0.7408,0.3693,1.3428063000000001,0.97815335,0.876228498662,0.6678403755868545,3408,1
595,80.75961095908015,0.06627402660633129,0.9650681729848772,0.06581419049326635,3222068973513439488,2.8563742301456965,0.08458616989961287,1.2481182327095035,0.1269041984653896,-0.15928966505939407,0.10878651487556798,-0.51618725,-0.41399089,0.15031286,0.21051739,0.15599693,-0.14536847,-0.23987761,0.1968269,-0.13659869,0.2952889,0,5263.135802720562,7.012527373557982,16.385254,974.2541548266847,11.444807257490444,17.879707,6744.982427206992,20.902629126115674,15.189468,2.690239,,,3773.0325,,,0.5206693,0.049497217,0.9495510319149999,0.5249413145539906,3408,1
597,80.8333039149044,0.07516858746828324,0.8054412729761332,0.07536760819444384,3222051789348635136,2.9063689822535554,0.1001642910585861,1.2446278846073184,0.15166567930642785,-0.07253391647397829,0.1275659408023184,-0.599758,-0.38357258,-0.041385233,0.33704188,0.1161856,-0.42921844,-0.4469734,0.251198,0.07661525,0.081795365,0,4059.038800149528,4.339218966328953,16.667307,709.0373429010866,9.760638367984418,18.224716,5268.297375626245,20.44867041972149,15.457745000000001,2.7669716,,,3882.83,0.5763,0.3467,,,0.9044031731479999,0.4756455399061033,3408,1
598,80.85398995886149,0.03443700431837903,0.9923138925924608,0.03505040748000482,3222072168969090176,2.814510421147165,0.041888627359450856,1.8648951468123909,0.06071165909108073,-0.4214927206135156,0.0521062664617817,-0.52934015,-0.55545455,0.21218614,0.19605085,0.23970011,-0.28077617,-0.48425779999999996,0.26646736,-0.31048813,0.44872347,0,27610.19893251868,98.40546692245148,14.585691,8479.642445934891,129.71486378964946,15.530444000000001,28402.15830951832,260.6316682654516,13.628542000000001,1.9019022,,,3930.1526,,,1.0576025,0.24042371,0.965535119293,0.10123239436619719,3408,1
600,80.99643317004411,0.11983115941586385,1.3856558810056334,0.1049902958662083,3222159511423946368,2.9483070757300984,0.1360851573438578,1.2974901255642288,0.23794469899080814,-0.3247530386474041,0.21445259351005905,-0.33528364,-0.36150178,0.231792,0.24285589999999999,0.14662513,-0.40201512,-0.32265234,0.17633310000000002,-0.19229601,0.32303575,0,1842.9106679065546,2.5735445139839794,17.524604999999998,233.56679779381912,8.420035325806774,19.43036,2586.1749608027435,12.606669928630824,16.230276,3.2000847,,,,,,,,1.0699525016,0.24501173708920188,3408,1
601,80.92360657659127,0.02947198038115923,1.5000696404096439,0.024003057786704,3222164149988616448,2.908613221651964,0.03136291097655134,1.0578579558129548,0.07269858119057536,-0.026088460866166684,0.044537952169484335,-0.28769118,-0.40588504,0.40546554,0.08567011,-0.27249202,-0.24945109,-0.1935279,-0.05349512,0.19200589,0.29626328,0,63014.43509914508,114.45874192941469,13.689766,20964.450762140008,155.73841892073386,14.54768,62349.173930473655,264.87870976340105,12.774842999999999,1.7728366999999998,,,4138.0,,,1.3065506000000002,0.45093003,1.10282887755,0.590669014084507,3408,1
602,80.9291166554236,0.1284795262605383,1.4836031500524025,0.11177443854541663,3222164042613584256,2.8717566575364386,0.15363938900746776,1.261291382487813,0.25764860415375224,-0.11555444496930588,0.2252772976258134,-0.28460923,-0.35238203,0.15288359,0.29442555,0.03403641,-0.34284288,-0.23091438,0.28236923,-0.0020161597,0.18077017,0,1573.8503251188042,2.941849238518288,17.695957,228.24865328841244,6.604123735610617,19.455368,2206.5903016306256,15.099829326544572,16.402617000000003,3.0527515,,,,,,,,1.03282932211,0.3397887323943662,3408,1
603,80.85728378074917,0.08478747407151764,1.4948937222425145,0.07685652114206308,3222175999802549120,2.701417803674817,0.09926355219469744,1.2633404208565897,0.15868688702418252,0.031165657973501508,0.1530824262960101,-0.27716687,-0.3518147,0.19747707,0.25227925,0.12734641,-0.32181677,-0.30004835,0.33809635,-0.121605724,0.29190743,0,3762.796826044897,4.640888104918236,16.749588,631.766573967229,7.637341969618507,18.349997000000002,4928.465722515475,16.919280298208562,15.530141,2.8198557,,,3805.407,,,,,1.0181551618200002,0.2943075117370892,3408,1
604,80.92559504198836,0.12261414294138852,1.528670009436902,0.10142950777333644,3222164734104163200,2.9137965891468816,0.14474433942749654,1.3944411540086237,0.2533913663977287,-0.17418572786376466,0.21154610661924547,-0.25562134,-0.32307717,0.14810023,0.35609823,-0.0036249594,-0.39571476,-0.17547306,0.2621699,0.106384836,0.12446991,0,2213.3173948257972,3.2292126449106653,17.325756,314.6015740682756,13.145239062978645,19.106985,3146.601635574704,15.496019174597018,16.017315,3.0896702,,,,,,,,1.077586962,0.3600352112676056,3408,1
607,81.0049413167529,0.06217829248766114,1.4732423611996477,0.04929852816848427,3222163394074363136,2.7846688105565542,0.07494732365072831,1.3810356286502032,0.12353833438651472,-0.03163112792068635,0.10086418746460392,-0.24072497,-0.3214289,0.13126259,0.34322944,0.029968122000000003,-0.36025432,-0.16429846,0.34513575,0.11638335,0.14027397,0,5645.6505995651205,7.733975225517538,16.309079999999998,1125.0828639327153,17.93299621793805,17.723426999999997,7185.721743958458,29.423038614481158,15.120744,2.6026830000000003,,,3670.0,,,0.6060045000000001,0.060022026,0.9405934828200001,0.5542840375586855,3408,1
610,80.92752156580497,0.041197967522998175,1.4324185117712986,0.03838470797384226,3222156998869049472,2.8939029419765663,0.04247680912934823,1.7405550133245111,0.07582006636059971,-0.10232381728015627,0.06712328748773777,-0.18869258,-0.6062178,0.39484414,0.06948415,0.20829086,-0.44313332,-0.5112634,0.19989464,-0.38818833,0.45697197,0,20516.766642400667,36.78643041042668,14.908093,5758.592187011099,48.21715414072471,15.950598000000001,22389.21200877335,127.72086750902679,13.886823000000001,2.063775,,,3886.3333,2.359,1.185,0.92028475,0.17406014,1.0894343566299998,0.3890845070422535,3408,1
611,80.92849391842749,0.02249350092492641,1.4317139422068674,0.02024572325045935,3222157003163047296,2.7876322616879405,0.02429163565211435,1.3847281787705938,0.04079656544594773,-0.14799661732596872,0.03593037898678162,-0.23372209,-0.5696058,0.27480376,0.09211298,0.19288956,-0.32757106,-0.40730890000000003,0.27966687,-0.35752583,0.34684990000000004,0,64978.16502433799,129.4162658198733,13.656447,25293.233786228153,194.61159414472638,14.343876999999999,57658.934773893576,314.48054052639753,12.859753999999999,1.4841232,,,4450.0,,,1.1067308999999999,0.43273187,1.02847835426,0.619131455399061,3408,1
614,81.058040975442,0.03332797827499112,1.2619967963545151,0.031911930836598185,3222104260964662528,2.833478510038121,0.04089809845388708,1.2918263521112092,0.0640376004626886,0.08802860238696794,0.059444531144642536,-0.42427242,-0.35445786,0.19844438,0.18745479,0.18374792,-0.234163,-0.24827287,0.15461397,-0.18524198,0.33445123,0,1277005.1379725246,400.31225816559686,10.422884,735427.6294042381,630.379478139844,10.685039,780480.9247184366,670.6115766522586,10.031014,0.6540241,23.67355097066873,0.27923646304997524,6285.0,,,2.0944214,6.166575,0.997061056041,0.710387323943662,3408,1
616,81.10972763424924,0.08078822908382773,1.3138224673285601,0.07623296832625212,3222110411357812736,2.8781557578858403,0.10260011508218064,1.4722930798302285,0.16752145438573826,0.10818988743509944,0.13605191406527856,-0.5045470999999999,-0.37788796,0.18732904,0.31247404,0.007160576,-0.24271433,-0.10699765,0.06981901,0.06127737,0.17070929999999998,0,3200.068477349919,5.639186557108582,16.925468,553.9156339459616,11.068738809228272,18.492779000000002,4227.172228420812,17.96481545949259,15.696795000000002,2.7959833,,,3773.4167,,,,,0.990429946004,0.460093896713615,3408,1
620,81.1031546665193,0.1260279414349134,1.4520051507430758,0.11027995064365193,3222160881517616640,2.8852171396603654,0.1475039952825155,1.5997967802126751,0.2562164532274333,-0.22049431154234653,0.21039938594846105,-0.38100237,-0.38058192,0.106674954,0.2860165,0.04682324,-0.25557864,-0.17589289,0.22367783,-0.018879088,0.1397098,0,1530.6787576248514,3.5031769567462048,17.726156,222.4588339466076,11.709491742539267,19.483265,2268.914610533251,39.910691400922225,16.372375,3.1108894,,,,,,,,1.03281668363,0.278462441314554,3408,1
621,81.0471761269374,0.10704733648843028,1.5221552765927968,0.09047389588298782,3222165215140482688,2.9938698921332176,0.1252930461405307,1.4423605020233163,0.21781970898330247,0.32767182103646697,0.1773631265617908,-0.30921006,-0.40549675,0.035165895,0.22956614,-0.014306596999999999,-0.18387784,-0.12896097,0.29767874,-0.092368975,0.06279049,0,1731.0567517817792,2.9025339073480465,17.592586999999998,242.34068223387038,7.638122722761997,19.390322,2463.734715220068,11.5651295448054,16.282934,3.1073875,,,,,,,,0.957020782359,0.18632629107981222,3408,1
623,81.08700132277738,0.03914020193627472,1.4014425700813644,0.033756871629757906,3222158996027851904,2.8826592849023065,0.04441660995125445,1.580068168758059,0.08280256658413945,-0.19484957849307225,0.06490912029647715,-0.28951509999999997,-0.40286583,0.13908122,0.2623423,-0.04172935,-0.33459320000000004,-0.23662208,0.22329623,0.034714117999999995,0.12191481,0,21720.44735406084,40.899485333421886,14.846194,6258.266036259751,56.39095038004241,15.860253,23277.886060755067,131.17851129234654,13.844562,2.0156918000000004,,,3713.0,,,1.1049474,0.20906326,1.09630272982,0.5038145539906104,3408,1
624,81.04937595520653,0.019215885345360947,1.3672539460422075,0.01708159945205848,3222158446272050688,2.832828255900245,0.021786221103259992,1.331186443994094,0.03664266844770234,-0.3140518607520292,0.03161193050669468,-0.32447570000000003,-0.4596797,0.03899109,0.19342873,0.074121065,-0.17569757,-0.21496218,0.33401507,-0.1757604,0.111579895,0,91910.48062027355,120.2041401449946,13.279952999999999,38361.275170272536,187.00671332200974,13.891656,76767.09596614084,271.490842181388,12.548983,1.3426733,,,4645.8335,1.1059999999999999,0.5333,1.1450219,0.55027133,0.962602180898,0.5507629107981221,3408,1
625,81.17166989027106,0.09431323710301233,1.5375615410045986,0.08272805611572752,3222256268447608704,3.0297075086167973,0.11114054205080737,1.2834690378390474,0.1984213991729304,0.14209670478063194,0.158963576135153,-0.42571566,-0.35108644,0.13724275,0.32322478,0.0054689725,-0.42733717,-0.30015007,0.1777391,0.10148329,0.12525006,0,2875.650716090061,3.9446459803328664,17.041525,426.364849290973,11.178685606407486,18.776936,3977.3851185457215,14.165417834023266,15.762926,3.0140095000000002,,,4218.5127,,,,,1.00182065474,0.2649647887323944,3408,1
627,81.11189088603173,0.06518724084615403,1.4790970173109268,0.0597174984020247,3222161091971876352,2.8606663548835414,0.07484894955615669,1.5439762671392427,0.1227608360129598,0.17644065165279496,0.10059665822145468,-0.4734487,-0.44570935,0.17354177,0.21523277,0.15708335,-0.40936416,-0.48547170000000006,0.26703653,-0.140585,0.3140786,0,8020.938456282653,7.728116111970506,15.927802999999999,1712.3677291124195,13.289121392243894,17.267395,9743.925344368296,20.832978105924347,14.790085000000001,2.4773102000000002,,,3937.865,,,0.5571883000000001,0.06725769,1.1324185363,0.4894366197183099,3408,1
629,81.11037578292638,0.034891992511194264,1.4469697150442211,0.02976891045835002,3222160885813451776,2.7057707597996385,0.04062990101839183,1.4771750416226768,0.06310964384335073,0.2599269940324242,0.05542482710862146,-0.28720662,-0.4216861,0.0031991587,0.20893182,0.08929274,-0.16161683,-0.16413395,0.42484078,-0.11473535,0.08934296,0,720477.7479236646,1329.4716686996005,11.044314,386092.6793232721,1658.5060222744087,11.384659,474366.45037373796,1655.2517013254944,10.571635,0.81302357,16.215470917840964,1.8919097067497577,5708.518,,,2.0200393,3.9039829,0.981136189723,0.1522887323943662,3408,1
630,81.12083626823667,0.023218900160987228,1.4589237999871665,0.01992442555525433,3222161023252401280,2.827087852987938,0.024969714725186616,1.3146886913501394,0.04497634139388862,0.07338657282664529,0.03697470037700834,-0.28452358,-0.4889208,0.14550127,0.16084772,0.1000842,-0.26863045,-0.29099151,0.26160458,-0.25167438,0.20390436,0,54194.90955485284,61.92251914428205,13.853470000000002,20976.685274098534,91.81887228458788,14.547046,48034.47696463387,131.01149683061323,13.058038,1.4890079999999999,,,4392.346,,,1.0359311,0.35986754,1.0194673220000001,0.7318075117370892,3408,1
632,81.02866003599766,0.05789563127117986,1.6167076309701438,0.049219136980601305,3222167070566339712,2.8356997195648592,0.0679083094143363,1.358315193330093,0.11676792090353945,-0.3505474416094532,0.0911805664504126,-0.36192295,-0.33698753,0.20820412,0.22613038,0.020910256999999998,-0.19737826,-0.1682668,0.26699656,0.06893175,0.22631049,0,7040.004156389848,19.03694382847916,16.069433,1404.7561547102523,19.53300680289054,17.482385999999998,8912.221492549948,63.56049988874978,14.886954999999999,2.5954304,,,3740.8965,,,0.6239011999999999,0.06867981,0.9389013899869999,0.42869718309859156,3408,1
633,81.01813544695851,0.07902577515257038,1.6253063744033185,0.06805606181207298,3222167139285817088,2.8862877047725486,0.09658634481122548,1.2440250355640703,0.1417962240377922,0.3442211471977212,0.11673969187447936,-0.45897663,-0.37493265,0.076795936,0.25276533,0.16573775,-0.27179232,-0.37491593,0.43855262,0.03969681,0.23185222,0,7253.987383589914,8.072425105800964,16.036924,1197.152834095045,14.52453068459142,17.656013,9832.165244061522,29.284624431540827,14.780297000000001,2.8757162,,,4001.4575,,,,,1.07892919638,0.33098591549295775,3408,1
634,81.00655394902498,0.042309585262982126,1.6179869308879853,0.03637638547772371,3222178787237127296,2.8243760839480148,0.05057975874402576,1.2563935096268308,0.08113716996454584,-0.19032002231984474,0.06855913045088245,-0.3409742,-0.39162472,0.12605974,0.2621776,0.104923226,-0.28441405,-0.25017497,0.32258216,-0.039171173999999996,0.19901651,0,13652.927578567509,33.838244605925176,15.350301000000002,3349.3952857496192,45.94251250356353,16.538973000000002,15925.281031691089,117.95371527296896,14.256701999999999,2.2822704,,,3507.0,,,1.0809877,0.15924995,1.09841777583,0.6123826291079812,3408,1
635,81.0239631345069,0.09053160337421833,1.6558371693639389,0.07235681336705414,3222272825545330944,2.834347552916313,0.10662698574502086,1.4428772794028415,0.16980788600478422,-0.28468956737883194,0.1335079318253307,-0.3722994,-0.34024447,0.038125053,0.27003393,0.09590669,-0.32750764,-0.30162045,0.43227047,0.13683653,0.11869978,0,5543.633042615552,23.662746412909808,16.328879999999998,976.4192086246953,25.6875290468709,17.877295999999998,7332.297599242449,85.89649557147074,15.098820000000002,2.7784767,,,4038.51,1.053,0.57,,,1.07253247823,0.4110915492957746,3408,1
636,81.05461439345486,0.15430899402157908,1.682449807747711,0.1315050562041518,3222272997344045056,2.8332666114210245,0.17934185591492952,1.8620988412114945,0.3173164202210147,-0.07419004402273786,0.2595838255578656,-0.2613626,-0.38534755,0.119718246,0.25090522,-0.020368412,-0.38833228,-0.29299533,0.28541404,0.012782348999999998,0.12388141,0,1400.3121976563611,3.9918859528342616,17.822803,201.09301449648063,25.507116301594586,19.592896,2026.081460570657,19.077377922135533,16.495276999999998,3.097618,,,,,,,,1.02946317386,0.1522887323943662,3408,1
639,81.05305401863856,0.037591344745685734,1.5700309785178217,0.0325715462441694,3222165898039362304,2.678999298650135,0.044082969550636716,1.2892038265306072,0.0657536962183291,-0.2159380281937744,0.057445246179974374,-0.40104124,-0.41906540000000003,0.02490595,0.16291271,0.12632279,-0.25400427,-0.38432816,0.46250050000000004,-0.13696562,0.14397049,0,939367.4984938005,521.7730531883699,10.756277,559563.4892213286,857.9352521126835,10.981765,547068.2384877665,618.523515570163,10.416817,0.5649481,35.12583440570186,7.031661036012736,6603.4,0.87,0.449,1.7190419999999997,5.062185299999999,1.14381864457,0.238556338028169,3408,1
